BBC+News++Berkman+Center+at+Harvard,Hasit+Shah,unknown,1,
markshillitoe,Mark+Shillitoe,male,1,
experimentcom,Cindy+Wu,female,1,
shahidieee,Shahid+KHAN,male,1,
shahidieee,Berkley+Murphy,unknown,1,
Electronic+Frontier+Foundation,Harry+Halpin,male,1,
Electronic+Frontier+Foundation,April+Glaser,female,3,
Electronic+Frontier+Foundation,Ramzi+Jaber,male,1,
Electronic+Frontier+Foundation,Jillian+York,female,1,
Electronic+Frontier+Foundation,Liz+Henry,female,1,
Electronic+Frontier+Foundation,Eva+Galperin,female,1,
Electronic+Frontier+Foundation,Cory+Doctorow,unknown,1,
Electronic+Frontier+Foundation,Danny+OBrien,male,2,
Electronic+Frontier+Foundation,Potentially+Henri+Sivonen,unknown,1,
Electronic+Frontier+Foundation,Jillian+York+++maybe,female,1,
Museum+für+Naturkunde+Berlin,Daniel+Mietchen,male,2,
lagaia,Gaia+Marcus,female,1,
FSFE++ToSDR,Hugo+Roy,male,2,
FSFE++ToSDR,or+Frank+Karlitschek,male,1,
FSFE++ToSDR,Jan+Christoph+Borchardt,unknown,1,
jden,Jason+Denizac,male,1,
Mentor+Mozilla+community+Indore,Mrinal+Jain,unknown,1,
Mentor+Mozilla+community+Indore,Deep+Raj,male,1,
Mentor+Mozilla+community+Indore,Shafique+Patni,unknown,1,
inspiring+Digital+Enterprise+Award+iDEA,Elizabeth+Rabone,female,1,
inspiring+Digital+Enterprise+Award+iDEA,Leila+Walker,female,1,
inspiring+Digital+Enterprise+Award+iDEA,Elena+Corchero,female,1,
University+of+York++The+National+Archives,Jo+Pugh,female,1,
University+of+York++The+National+Archives,Other+members+of+my+team+may+be+available+August+is+a+difficult+time+to+check,male,1,
Mozilla+Club+Hyderabad,Deepak+Upendra,male,1,
joasqueeniebee,Ben+Scott,male,2,
joasqueeniebee,Joelle+Fleurantin,unknown,1,
mozjan,Jan+Bambach,unknown,1,
The+Guardian+Project,Harlo+Holmes,unknown,1,
Mozilla+Ivory+Coast,Tano+Kan++Man+Hui+Chris+Brian,male,1,
Mozilla+Ivory+Coast,Loue+Armel+Thibaut,unknown,1,
Mozilla+Ivory+Coast,Kouame+Ange+Manuella,unknown,1,
Makeshift,Stef+Lewandowski,unknown,1,
vi5halc,Vishal+Chavan,male,1,
The+Sprout+Fund,Matt+Hannigan+The+Sprout+Fund,male,1,
The+Sprout+Fund,Dustin+Stiver,male,1,
Open+Rights+Group,Richard+King,male,1,
Authorea,Matthew+Cockerill,male,1,
Authorea,Nathan+Jenkins,male,3,
Authorea,Alberto+Pepe,male,3,
stevebunce,Steve+Bunce,male,1,
Burvall+Industries+LLC+and+Le+Jardin+Academy,Amy+Burvall,female,3,
Snapp,Gabriel+Gurovich,unknown,1,
Snapp,Vito+Margiotta,male,1,
Snapp,Asaf+Kindler,male,1,
Viditor,Andrew+McPherson,male,1,
Met+Office,Rachel+Prudden,female,1,
Met+Office,Michael+Wood,male,1,
Met+Office,Peter+Chase,male,1,
Met+Office,Andrew+Poyntz,male,2,
Met+Office,Michael+Saunby,male,1,
Met+Office,Jacob+Tomlinson,male,1,
Met+Office,Ian+Gentry,male,1,
MCQN+Ltd,Adrian+McEwen,unknown,1,
Iridescent,Julia+Vallera,female,1,
Iridescent,Kevin+Miklasz,male,1,
IndieWwb,the+indiewebcamp+IRC+channel+will+help+facilitate+httpindiewebcampcomIRC,male,1,
IndieWwb,Kevin+Marks,male,1,
VA,Irini+Papadimitriou,female,1,
VA,Patrick+StevensonKeating,male,1,
VA,Heidi+Hinder,female,1,
VA,Laura+Kriefman,female,1,
Fakebit+Polytechnic,Dave+Green,male,1,
Fakebit+Polytechnic,Dave+Pape,male,1,
The+CORE+Group,Babak+Javadi,male,2,
Free+Press,Clarissa+Ramon+from+Public+Knowledge,female,1,
Free+Press,Lauren+Wilson,unknown,1,
Free+Press,Im+currently+touching+base+with+folks+at+Black+Girls+Code+and+Free+Software+Foundation+to+see+if+theyd+be+interested,unknown,1,
Infogram,Mikko+Jarvenpaa,unknown,1,
Mozilla+Hispano,Alvar+Maciel,male,4,
Mozilla+Hispano,Guillermo+Movia,male,2,
Privacy+International,Mustafa+AlBassam,male,1,
Privacy+International,Mike+Rispoli,male,2,
Privacy+International,Richard+Tynan,male,1,
The+New+York+Times,Jacob+Harris,male,1,
The+New+York+Times,Chris+Keller,unknown,1,
The+New+York+Times,and+Im+with+the+RD+labs,unknown,1,
The+New+York+Times,Jane+Friedhoff+++RD+NYT,female,1,
The+New+York+Times,Eric+Buth+++Interactive+News+NYT,male,1,
The+New+York+Times,Nikolas+Iubel,male,1,
Director+Digital+Drama,Kate+Valentine,female,1,
KnightMozilla+Open+News,Julian+Burgess,unknown,1,
KnightMozilla+Open+News,Aurelia+Moser,female,3,
Makewaves,Omid+Mufeed,male,1,
Makewaves,Adrian+Scully,unknown,1,
Makewaves,Matt+Rogers,male,2,
Makewaves,Jonathan+Leahy,male,1,
Makewaves,Sharon+Middleton,female,1,
Makewaves,Stephen+Creek,male,1,
Makewaves,John+Power,male,1,
Makewaves,Wendy+Nicholson,female,1,
Makewaves,Louise+Fowler,female,1,
Makewaves,Nagina+Javaid,unknown,1,
Unlimited+TheatreUnlimited+Space+Agency,Jon+Spooner,male,1,
ThoughtSTEM+LLC,Sarah+Esper,female,2,
JSK+Stanford+Fellow+2014,Micha+Dziewonski,unknown,1,
JSK+Stanford+Fellow+2014,Shazna+Nessa,unknown,1,
JSK+Stanford+Fellow+2014,TBD+and+aim+for+a+multidisciplinary+and+diverse+team,unknown,1,
Restless+Development,Tim+Davies,male,1,
Restless+Development,Fiammetta+Wegner,unknown,1,
Access,Joe+McNamee,unknown,1,
Access,Rainey+Reitman,unknown,1,
Access,Eric+King,male,1,
Access,Francisco+Vera+Hott,male,1,
Access,Grace+Githaiga,female,1,
Access,Raegan+MacDonald,female,2,
Access,Josh+Tabish,male,1,
somewhereto,Tavi+Hirst+,unknown,1,
somewhereto,Jason+Page,male,1,
somewhereto,Jonathan+Richards,male,1,
somewhereto,Caroline+Osobowale,female,1,
somewhereto,Victoria+Ijeh,female,1,
somewhereto,Piarve+Wetsi,unknown,1,
TeacherGaming+LLC,Santeri+Koivisto,unknown,1,
TeacherGaming+LLC,Chris+Ritzo,unknown,2,
TeacherGaming+LLC,Mikael+UusiMakela,unknown,1,
Digital+Catapult,Rachel+Jones,female,1,
Digital+Catapult,Mark+Hewis,male,1,
Digital+Catapult,Fran+Bennett,unknown,1,
Crowdcraftingorg,Marvin+Reimer,male,2,
Crowdcraftingorg,Alejandro+Dominguez,male,2,
Crowdcraftingorg,James+Doherty,male,2,
Crowdcraftingorg,Daniel+Lombrana,male,1,
Mozilla+Developers,Soumya+Kanti+Chakraborty,female,2,
University+of+Michigan,Stephen+Buckley,male,1,
University+of+Michigan,Jade+Forester,unknown,1,
University+of+Michigan,Steven+Lonn,male,1,
The+Open+Rights+Group,Elizabeth+Knight,female,1,
mikesofaer,Possibly+Mike+Sofaer,unknown,1,
HacksHackers+London,Eliot+Higgins+aka+Brown+Moses,unknown,1,
HacksHackers+London,Cassie+Werber,female,3,
HacksHackers+London,Elliot+Bentley,unknown,1,
HacksHackers+London,Paul+Radu,male,1,
HacksHackers+London,Tushar+Arora,male,1,
HacksHackers+London,Benji+Lanyado,unknown,1,
HacksHackers+London,Sarah+Marshall,female,3,
BBC+News+Labs,Basile+Simon,male,1,
BBC+News+Labs,Iain+Collins,male,1,
BBC+News+Labs,Jeremy+Tarling,male,1,
Wasanii+MtaaniArtists+in+the+Hood,Swift+Graffiti,male,1,
Wasanii+MtaaniArtists+in+the+Hood,Uhuru+Brown,unknown,1,
Wasanii+MtaaniArtists+in+the+Hood,Kevin+Ovita+Teddy,male,1,
Wasanii+MtaaniArtists+in+the+Hood,Bankslave,unknown,1,
Wasanii+MtaaniArtists+in+the+Hood,The+Spray+Uzi+Team,male,1,
SOFTowaha,Syed+Omar+Faruk+Towaha,male,1,
quadrophobiac,Stephen+Fortune,male,3,
iHub,Angela+Okune,female,1,
iHub,Leslie+Chan,unknown,1,
iHub,Nanjira+Sambuli,unknown,1,
The+Chronicle+of+Higher+EducationThe+Chronicle+of+Philanthropy,Justin+Myers,male,1,
Al+Jazeera+America,Joanna+Kao,female,1,
mySociety,Tom+Steinberg,male,1,
mySociety,Dave+Whiteland,male,1,
mySociety,Not+Yet+Known+but+hopefully+people+from+Ushahidi+Open+Knowledge+Open+Australia++elsewhere,male,1,
CREATE+Lab+Carnegie+Mellon+University,Jessica+Pachuta,female,1,
CREATE+Lab+Carnegie+Mellon+University,Ryan+Hoffman,unknown,1,
CREATE+Lab+Carnegie+Mellon+University,Jessica+Kaminsky,female,1,
MIT+Media+Lab,nikhil+rumandla,male,1,
MIT+Media+Lab,Ariam+Mogos++GMin+Sierra+Leone+Kenya+South+Africa,unknown,1,
MIT+Media+Lab,Jeff+Warren++no+personal+acct,male,1,
MIT+Media+Lab,Janet+Gunter++,female,1,
MIT+Media+Lab,Vanessa+Gennarelli+Peer+to+Peer+Uniersity+,female,1,
MIT+Media+Lab,J+Nathan+Matias,male,1,
MIT+Media+Lab,Linda+Sandvik+,female,1,
MIT+Media+Lab,Erhardt+Graeff+MIT+Center+for+Civic+Media+,male,1,
MIT+Media+Lab,Gabriela+Rodriguez+Data+Uraguay+,female,1,
jdleesmiller,John+LeesMiller,male,1,
Firefox+Club+NITT,Ashutosh+Agarwal,male,1,
Chattanooga+Public+Library,Jason+Denizac++httpjdenus++Code+for+America+Fellow,male,1,
Chattanooga+Public+Library,Sean+Brewer,male,1,
Bay+Area+Video+Coalition++HIVE+Bay+Area,Ingrid+Dahl,female,1,
Bay+Area+Video+Coalition++HIVE+Bay+Area,Matt+Williams,male,1,
Corso+Studio+Arts,Cristy+Corso+Ms,female,1,
ADPIOS++Europortfolio,Eric+Rousselle,male,3,
ADPIOS++Europortfolio,Serge+Ravet,male,3,
ADPIOS++Europortfolio,Ildiko+Mazar,female,1,
ADPIOS++Europortfolio,Ilona+Buchem,female,3,
Creative+Commons,M+Fabiana+Kubke,female,1,
Creative+Commons,Eleanna+Breza+TBD,female,1,
Creative+Commons,Billy+Meinke,unknown,1,
Open+Knowledge,Michelle+Brook++++TBC,female,1,
Open+Knowledge,Mor+Rubinstein,unknown,1,
Open+Knowledge,Katelyn+Rogers,female,1,
Open+Knowledge,Beatrice+Martini,female,1,
Open+Knowledge,Emma+Beer,female,1,
Rasel+Khan,Mohammad+Rasel+Khan,male,1,
nidhiaminha,nidhi+aminah,female,2,
nidhiaminha,nidhi+aminha,female,1,
IamVP7,Viswaprasath+KS,unknown,1,
Mozilla+Bangladesh,Maliha+Momtaz+Islam,female,2,
Mozilla+Bangladesh,Ashickur+Rahman,unknown,2,
Mozilla+Bangladesh,Belayet+Hossain,unknown,1,
Mozilla+Bangladesh,Mahay+Alam+Khan,unknown,2,
Conde+Nast,Laura+Cochran,female,1,
DuoDisco,Klasien+Van+de+Zandschulp,unknown,2,
DuoDisco,James+Bryan+Graves,male,2,
DuoDisco,Mark+Meeuwenoord,male,1,
DuoDisco,Arjan+Scherpenisse,male,1,
Open+Coalition,Beatrice+Martini+Open+Knowledge+Foundation,female,1,
Open+Coalition,Bekka+Kahn,female,1,
Open+Coalition,Katelyn+Rogers+Open+Knowledge+Foundation+,female,1,
Open+Coalition,Haroldas+Targonskas,unknown,1,
Mapzen,Peter+Richardson,male,1,
Internet+Keep+Safe+Coaltion,Nancy+Gifford+,female,1,
Internet+Keep+Safe+Coaltion,Marsali+Hancock,unknown,1,
Guardian+News++Media,Wendy+Orr,female,2,
Guardian+News++Media,Laura+Oliver,female,1,
Guardian+News++Media,James+Gorrie,male,1,
Guardian+News++Media,Matt+Andrews,male,1,
Mozilla+Uganda+Community,Brian+Ssekalegga,male,1,
Mozilla+Uganda+Community,J+B+Ochieng,unknown,1,
Telenor+Digital,Jan+Jongboom,unknown,1,
alvarodotcc,Alvaro+Caballero,male,1,
gorhgorh,Jerome+Loi,male,1,
SumanthDamarla,Sumanth+Damarla,male,2,
yoBox+London,Ang+Li,male,1,
yoBox+London,Ji+Hu,unknown,1,
yoBox+London,Julian+Garcia,unknown,1,
Mace+kothamangalam,ELDHOSE+K+SHIBU,unknown,1,
dendari,Brendan+Murphy,male,1,
3ar7hkung,Jakkarin+Limwongyut,unknown,1,
webmaker+mentor,Sameera+Mirza,female,1,
webmaker+mentor,Vijay+Kumar+Martha,male,1,
Skillab,Eleanor+McHugh,female,1,
Skillab,Marko+Samuli+Kirves,male,1,
Skillab,Octavia+Hirst,female,1,
Skillab,Benjamin+Greenaway,male,1,
Skillab,Daniel+Bhugon,male,1,
Crenellated+Arts,Alison+McCandlish,female,1,
yomanpatil,Kat++Luca+TATE+collab,female,1,
yomanpatil,Mayur+patil,male,1,
yomanpatil,Mayur+Patil,male,1,
Kingston+University,Evan+Raskob,unknown,1,
Kingston+University,Fleeta+Chew+Siegel,female,1,
ManafG,manaf+gharybeh,unknown,1,
ManafG,Talha+Anwar,male,1,
ManafG,John+Amba,male,1,
shadstraker,Shad+Straker,male,1,
Shadowcat+Systems+LTD,Aki+Rose+Braun,unknown,1,
Shadowcat+Systems+LTD,Errietta+Kostala,unknown,1,
Cri+paris,Alexandre+Vaugoux,unknown,1,
Investec+Asset+Management,Jamie+Tolentino,unknown,1,
Mozilla+Rep+httpsrepsmozillaorgupatrox,NA,unknown,1,
Mozilla+Rep+httpsrepsmozillaorgupatrox,Gaurab+Patra,unknown,1,
Auroras+Teachnological+and+Research+Institute,Sai+Charan+Reddy+Pedy+Reddy,unknown,1,
New+York+Public+Radio,Noah+Veltman,male,2,
Makhub+Software+Ltd,Kevin+Osano,male,1,
Mozilla+Factory++Open+Hardware+Project,Izuru+Nogaito,unknown,1,
Mozilla+Factory++Open+Hardware+Project,Satoru+Takagi,male,1,
Mozilla+Factory++Open+Hardware+Project,Yasuaki+Kakehi,unknown,1,
Mozilla+Factory++Open+Hardware+Project,Koichi+Takagi,male,1,
Mozilla+Factory++Open+Hardware+Project,Satoshi+Komorita,male,1,
Mozilla+Factory++Open+Hardware+Project,Satoko+Takita+Yamaguchi,female,1,
Mozilla+Botswana+Community,Olebile+Ditshweu,unknown,1,
Mozilla+Botswana+Community,Kedirile+Alex+Moleleke,unknown,1,
Mozilla+Botswana+Community,Segolo+Machai,unknown,1,
Mozilla+Botswana+Community,Michelle+Thorn,female,1,
Mozilla+Botswana+Community,Kealeboga+Malejane,unknown,1,
Mozilla+Botswana+Community,Oarabile+Mudongo,unknown,2,
carlosmigueld,Carlos+Dennis,male,1,
neenanjones,Ian+Murphy,male,1,
Creative+Commons+School+of+Open,Paul+Kihwelo,male,1,
PLOS+Labs,Kathleen+Luschek,female,2,
PLOS+Labs,Thomas+Crouzier,male,2,
Hyperaudio+Inc,Justin+Hoenke,male,1,
Hyperaudio+Inc,Nate+Hill,unknown,1,
Hyperaudio+Inc,Mark+Boas,male,2,
Viral+Academy,David+Bovill,male,1,
Viral+Academy,Lauren+Lapidge,unknown,1,
Viral+Academy,Ksenia+Serova,female,1,
Studio+Indefinit,Gabe+Liberti,male,1,
Studio+Indefinit,Dave+Rife,male,1,
Studio+Indefinit,Kevin+Siwoff,male,1,
Twitter,Joanna+Geary,female,5,
The+Alternative+Startup+Experiment,Ester+Moraleda++Marlena+Rozenberg++Laura+Santos,unknown,1,
The+Alternative+Startup+Experiment,Sandra+Gonzalez,female,1,
The+OpenGov+Foundation,Seamus+Kraft,male,1,
The+OpenGov+Foundation,Gregory+Ferenstein,male,1,
Mozilla+Community+Rajasthan,Osho+parth,unknown,2,
Mozilla+Community+Rajasthan,Trishul+Goel+,unknown,1,
Mozilla+Community+Rajasthan,Meghraj+Suthar+,unknown,1,
Mozilla+Community+Rajasthan,Ram+Dayal+Vaishnav+,male,1,
Mozilla+Community+Rajasthan,Ram+Dayal+Vaishnav,male,1,
Wevolver,Bram+Geenen,male,1,
Think+Big,One+Think+Big+staff+member,unknown,1,
Think+Big,One+Think+Big+volunteer,unknown,1,
Think+Big,Kate+Lyons+,female,1,
Think+Big,Kurt+Lee,male,1,
New+York+Times,Alastair+Coote,male,1,
Moz+Rep,kelvin+Murerwa,male,1,
MUUT,Beatrice+Lajous,female,1,
MUUT,John+Bevan,male,1,
Public+Lab,Jeffrey+Warren,male,2,
Public+Lab,Don+Blair,male,1,
Public+Lab,Catherine+DIgnazio,female,1,
Public+Lab,Don+Blair+,male,1,
BioMed+Central,Amye+Kenall,female,2,
BioMed+Central,Radhika+Bhardwaj,female,1,
BioMed+Central,Scott+Edmunds,male,2,
BioMed+Central,Patrick+Polischuk,male,1,
CASH+Music,Chris+Leckie++Jesse+von+Doom,unknown,1,
CASH+Music,Maggie+Vail,female,5,
CASH+Music,Matt+LeMay,male,1,
CASH+Music,Jesse+Von+Doom,unknown,1,
tpiros,Tamas+Piros,male,1,
na,Metod+Blejec,unknown,2,
na,Matteo+Menapace,male,3,
BBC+IRFS,Dan+Nuttall,male,1,
devLearn,Tim+Coy,male,1,
devLearn,Jonathan+Williams,male,1,
WANdiscoHoodie,Lewis+Cowper,male,1,
Peer+2+Peer+University,Vanessa+Gennarelli,female,1,
Peer+2+Peer+University,Erika+Pogorelc,female,1,
Peer+2+Peer+University,Dirk+Uys,male,1,
Mozilla+Factory,Daisuke+Akatsuka,male,4,
Mozilla+Factory,Kenya+Niino,unknown,1,
Mozilla+Factory,Noriatsu+Kudo,unknown,2,
AppShed,Genevieve+SmithNunes,female,2,
AppShed,Torsten+Stauch,male,1,
AppShed,Fred+Cox,male,1,
Internet+Archive,Tracey+Jaquith,unknown,1,
Internet+Archive,Kristen+Schlott,female,1,
wwwallisonhausercom,Allison+Hauser,unknown,1,
wwwallisonhausercom,If+there+is+anyone+interested+and+qualified+to+teach+alongside+of+me+I+am+open+to+partnering,unknown,1,
Center+for+Investigative+Reporting,yes++to+be+named,unknown,1,
Center+for+Investigative+Reporting,yes++to+be+named+later,unknown,1,
Center+for+Investigative+Reporting,Jennifer+LaFleur,female,2,
MOZILLA,ALAN+KLIGMAN,male,1,
MOZILLA,Dave+Humphrey,male,1,
LA+NACION,Ricardo+Brom,male,1,
Civic+Innovation+Fellow+New+America+Foundation,Laurenellen+McCann,unknown,1,
Vox+Media,Constance+Watkins,female,1,
Hive+Labs,Jess+Klein,unknown,1,
Hive+Labs,Kat+B,female,1,
Racialiciouscom,None+yet+but+I+am+open+to+others+joining,unknown,1,
Racialiciouscom,Latoya+Peterson,female,1,
